account_id,account_name,website_domain,industry,employee_count,segment,billing_country,region,annual_revenue_eur,created_date
001A004498,Stragrid Systems Inc.,stragrid.eu,Software & SaaS,178,Commercial,Canada,North America,34819000.00,2022-11-16
001A004499,Solvpath Corp.,solvpath.net,Software & SaaS,361,Mid-Market,United States,North America,22817000.00,2022-08-04
001A004500,Opaldata GmbH,opaldata.de,Financial Services,6,Commercial,Germany,EMEA - DACH,1095000.00,2022-08-10
001A004501,Cobaldata S.r.l.,cobaldata.io,Healthcare & Life Sciences,17,Commercial,Italy,EMEA - South,3172000.00,2021-12-29
001A004502,Fjelworks Corp.,fjelworks.net,Manufacturing,59,Commercial,United States,North America,8742000.00,2022-02-11
001A004503,Brammark Digital S.p.A.,brammark.eu,Public Sector,532,Mid-Market,Italy,EMEA - South,39459000.00,2022-05-18
001A004504,Asterwave AG,asterwave.eu,Media & Marketing,1837,Mid-Market,Germany,EMEA - DACH,280798000.00,2023-02-12
001A004505,Ternvik Digital N.V.,ternvik.de,Public Sector,79,Commercial,Netherlands,EMEA - North,3908000.00,2022-10-14
001A004506,Oriocore S.L.,oriocore.de,Manufacturing,41,Commercial,Spain,EMEA - South,7973000.00,2023-11-30
001A004507,Yarapoint AG,yarapoint.eu,Manufacturing,7,Commercial,Switzerland,EMEA - DACH,1748000.00,2023-04-29
001A004508,Altobridge Corp.,altobridge.eu,Healthcare & Life Sciences,381,Mid-Market,United States,North America,53455000.00,2022-12-14
001A004509,Evostack SA,evostack.io,E-commerce & Retail,44,Commercial,France,EMEA - South,15169000.00,2022-07-08
001A004510,Haloflow Corp.,haloflow.com,Software,9756,Enterprise,United States,North America,1027384000.00,2023-01-27
001A004511,Deltafield A/S,deltafield.com,Logistics & Transport,34,Commercial,Denmark,EMEA - North,3515000.00,2023-11-15
001A004512,Umbrabridge Ltda,umbrabridge.de,Professional Services,2602,Enterprise,Brazil,LATAM,352248000.00,2023-07-22
001A004513,Cobaltech SE,cobaltech.de,E-commerce & Retail,319,Mid-Market,Germany,EMEA - DACH,198494000.00,2023-07-27
001A004514,Evoflow Systems SE,evoflow.io,Manufacturing,22,Commercial,Germany,EMEA - DACH,2968000.00,2022-04-04
001A004515,Nexagrid Digital Ltd,nexagrid.com,Banking,145,Commercial,Ireland,EMEA - UK&I,83944000.00,2021-10-08
001A004516,Ivenlogic S.A.,ivenlogic.io,Healthcare & Life Sciences,331,Mid-Market,Spain,EMEA - South,51751000.00,2022-01-07
001A004517,Haloline Ltd,haloline.net,E-commerce & Retail,72,Commercial,Ireland,EMEA - UK&I,7098000.00,2022-10-11
001A004518,Talawave Inc.,talawave.io,Education,367,Mid-Market,United States,North America,189526000.00,2023-08-12
001A004519,Wenddata Digital Ltd,wenddata.co,Healthcare & Life Sciences,354,Mid-Market,United Kingdom,EMEA - UK&I,63278000.00,2021-10-03
001A004520,Quarfield GmbH,quarfield.eu,E-commerce & Retail,253,Mid-Market,Germany,EMEA - DACH,33932000.00,2022-10-25
001A004521,Piralabs S.L.,piralabs.co,Media & Marketing,99,Commercial,Spain,EMEA - South,26553000.00,2022-02-20
001A004522,Cobaldata Partners Inc.,cobaldata.eu,Public Sector,18,Commercial,United States,North America,6087000.00,2023-03-14
001A004523,Terndata Ltd,terndata.io,Logistics & Transport,90,Commercial,Canada,North America,10160000.00,2023-03-13
001A004524,Nexalabs Corp.,nexalabs.io,Manufacturing,133,Commercial,United States,North America,36556000.00,2022-08-08
001A004525,Opalcore Sp. z o.o.,opalcore.com,E-Commerce,7,Commercial,Poland,EMEA - North,978000.00,2022-04-10
001A004526,Mosastack Corp.,mosastack.de,Consulting,131,Commercial,United States,North America,11634000.00,2023-10-09
001A004527,Lyralabs LLC,lyralabs.co,Logistics & Transport,88,Commercial,United States,North America,9210000.00,2023-01-04
001A004528,Xenosys Ltd,xenosys.co,Energy & Utilities,15,Commercial,United Kingdom,EMEA - UK&I,1188000.00,2021-09-13
001A004529,Halopath Sp. z o.o.,halopath.net,Manufacturing,61,Commercial,Poland,EMEA - North,10284000.00,2022-07-09
001A004530,Sellalabs Corp.,sellalabs.com,Professional Services,63,Commercial,United States,North America,10644000.00,2023-11-05
001A004531,Asterfield Group SA,asterfield.co,Financial Services,1984,Mid-Market,France,EMEA - South,629942000.00,2022-05-28
001A004532,Cirafield LLC,cirafield.de,Software,142,Commercial,United States,North America,38256000.00,2021-12-22
001A004533,Bramtech Digital AB,bramtech.eu,Financial Services,498,Mid-Market,Sweden,EMEA - North,62533000.00,2021-11-24
001A004534,Lyracore Oy,lyracore.io,software,85,Commercial,Finland,EMEA - North,12113000.00,2023-07-10
001A004535,Valifield AG,valifield.com,Manufacturing,7,Commercial,Germany,EMEA - DACH,759000.00,2023-07-28
001A004536,Granlabs Inc.,granlabs.co,E-commerce & Retail,284,Mid-Market,United States,North America,48532000.00,2022-02-07
001A004537,Asterbridge Ltda,asterbridge.io,Professional Services,38,Commercial,Brazil,LATAM,5326000.00,2021-10-25
001A004538,Brioware GmbH,brioware.net,Professional Services,61,Commercial,Germany,EMEA - DACH,10055000.00,2023-04-23
001A004539,Briostack N.V.,briostack.eu,Software & SaaS,21,Commercial,Netherlands,EMEA - North,8079000.00,2023-08-06
001A004540,Mosagrid Digital AG,mosagrid.de,Professional Services,113,Commercial,Germany,EMEA - DACH,44839000.00,2022-01-21
001A004541,Lumotech Holding AG,lumotech.de,Software & SaaS,521,Mid-Market,Germany,EMEA - DACH,57312000.00,2022-02-14
001A004542,Cirasys K.K.,cirasys.eu,software,424,Mid-Market,Japan,APAC,108120000.00,2021-09-29
001A004543,Norddata Holding Oyj,norddata.de,Energy & Utilities,1165,Mid-Market,Finland,EMEA - North,275873000.00,2022-04-09
001A004544,Nexadata SA,nexadata.eu,,1451,Mid-Market,France,EMEA - South,166978000.00,2021-09-11
001A004545,Boreamark Systems plc,boreamark.eu,E-commerce & Retail,6,Commercial,United Kingdom,EMEA - UK&I,2240000.00,2021-12-20
001A004546,Miranet Pte Ltd,miranet.net,Professional Services,18,Commercial,Singapore,APAC,1186000.00,2021-11-15
001A004547,Junosys Ltd,junosys.io,E-commerce & Retail,8,Commercial,United Kingdom,EMEA - UK&I,2441000.00,2022-02-06
001A004548,Oriopoint LLC,oriopoint.co,E-commerce & Retail,267,Mid-Market,United States,North America,39826000.00,2022-12-15
001A004549,Zephmark plc,zephmark.de,Media & Marketing,36,Commercial,United Kingdom,EMEA - UK&I,3029000.00,2023-09-26
001A004550,Miravik GmbH,miravik.io,Professional Services,49,Commercial,Germany,EMEA - DACH,7020000.00,2022-12-12
001A004551,Quarbridge LLC,quarbridge.io,Manufacturing,73,Commercial,United States,North America,36041000.00,2023-05-08
001A004552,Junotech Systems AG,junotech.com,Education,182,Commercial,Germany,EMEA - DACH,131359000.00,2021-08-27
001A004553,Verafield Corp.,verafield.io,Software & SaaS,12,Commercial,United States,North America,1203000.00,2023-02-15
001A004554,Runeware plc,runeware.com,Manufacturing,16,Commercial,United Kingdom,EMEA - UK&I,2501000.00,2021-10-21
001A004555,Boreavik Holding Inc.,boreavik.io,Financial Services,102,Commercial,United States,North America,14597000.00,2023-02-16
001A004556,Runepath Inc.,runepath.com,SaaS,640,Mid-Market,United States,North America,101236000.00,2022-10-22
001A004557,Valivik Partners Inc.,valivik.com,Energy & Utilities,98,Commercial,United States,North America,41569000.00,2022-04-15
001A004558,Sellaworks SE,sellaworks.co,Media & Marketing,31,Commercial,Germany,EMEA - DACH,3923000.00,2023-01-08
001A004559,Mirastack LLC,mirastack.net,Computer Software,6,Commercial,United States,North America,601000.00,2022-04-16
001A004560,Orioware Holding K.K.,orioware.de,E-commerce & Retail,438,Mid-Market,Japan,APAC,53672000.00,2023-10-09
001A004561,Straline plc,straline.co,Fintech,34,Commercial,United Kingdom,EMEA - UK&I,4862000.00,2022-07-19
001A004562,Lyrafield plc,lyrafield.co,Professional Services,19,Commercial,United Kingdom,EMEA - UK&I,4825000.00,2023-02-10
001A004563,Piraware Systems LLC,piraware.co,E-Commerce,9,Commercial,United States,North America,1553000.00,2023-07-29
001A004564,Pirapoint GmbH,pirapoint.com,,13,Commercial,Austria,EMEA - DACH,3101000.00,2022-11-04
001A004565,Deltabridge Digital Inc.,deltabridge.de,software,24,Commercial,United States,North America,7247000.00,2023-09-16
001A004566,Korafield Group Inc.,korafield.eu,E-commerce & Retail,71,Commercial,United States,North America,9596000.00,2021-12-15
001A004567,Asterflow AG,asterflow.io,,17,Commercial,Germany,EMEA - DACH,2608000.00,2021-10-12
001A004568,Ternnet Solutions Sp. z o.o.,ternnet.com,Education,135,Commercial,Poland,EMEA - North,29001000.00,2023-03-16
001A004569,Borealine Digital LLC,borealine.co,Financial Services,70,Commercial,United States,North America,7738000.00,2023-03-04
001A004570,Lyrapath Group SA,lyrapath.eu,Manufacturing,3117,Enterprise,France,EMEA - South,512167000.00,2023-04-04
001A004571,Yaraware Ltda,yaraware.eu,Education,9,Commercial,Brazil,LATAM,2718000.00,2021-12-03
001A004572,Grantech Group GmbH,grantech.eu,Professional Services,130,Commercial,Austria,EMEA - DACH,22382000.00,2023-12-09
001A004573,Grannet SA,grannet.io,Professional Services,132,Commercial,France,EMEA - South,45397000.00,2023-09-01
001A004574,Veraline Ltd,veraline.co,Professional Services,22,Commercial,Canada,North America,2038000.00,2023-11-27
001A004575,Umbraworks Partners AG,umbraworks.net,Public Sector,117,Commercial,Switzerland,EMEA - DACH,22931000.00,2022-06-22
001A004576,Ivengrid Systems LLC,ivengrid.io,Manufacturing,330,Mid-Market,United States,North America,74689000.00,2022-01-04
001A004577,Talamark Group AG,talamark.eu,Software & SaaS,118,Commercial,Germany,EMEA - DACH,22831000.00,2022-05-04
001A004578,Yaramark Group AB,yaramark.co,Manufacturing,853,Mid-Market,Sweden,EMEA - North,114825000.00,2023-08-07
001A004579,Boreacore SE,boreacore.io,Media & Marketing,5,Commercial,Germany,EMEA - DACH,333000.00,2023-01-08
001A004580,Lumomark Corp.,lumomark.net,Manufacturing,29,Commercial,United States,North America,9077000.00,2021-08-15
001A004581,Granmark Corp.,granmark.com,Financial Services,981,Mid-Market,United States,North America,67320000.00,2021-12-16
001A004582,Talaware Solutions Ltd,talaware.eu,Professional Services,411,Mid-Market,Canada,North America,29503000.00,2023-11-08
001A004583,Wendfield Pte Ltd,wendfield.co,Manufacturing,232,Commercial,Singapore,APAC,52610000.00,2023-08-18
001A004584,Asterware Systems Inc.,asterware.com,Energy & Utilities,675,Mid-Market,United States,North America,86540000.00,2022-01-06
001A004585,Deltaware LLC,deltaware.de,E-Commerce,7,Commercial,United States,North America,1221000.00,2022-05-23
001A004586,Boreamark Oyj,boreamark.io,Media & Marketing,343,Mid-Market,Finland,EMEA - North,25416000.00,2023-09-20
001A004587,Talastack Pvt Ltd,talastack.de,Healthcare & Life Sciences,520,Mid-Market,India,APAC,99103000.00,2023-05-23
001A004588,Lumopath Holding Corp.,lumopath.eu,software,38,Commercial,United States,North America,10042000.00,2022-06-09
001A004589,Ternpoint Digital Ltda,ternpoint.co,Manufacturing,5859,Enterprise,Brazil,LATAM,367391000.00,2022-01-16
001A004590,Oriovik Ltd,oriovik.io,Software & SaaS,137,Commercial,United Kingdom,EMEA - UK&I,25501000.00,2022-02-19
001A004591,Stradata Oyj,stradata.eu,Media & Marketing,5,Commercial,Finland,EMEA - North,1375000.00,2023-10-21
001A004592,Boreagrid Group Corp.,boreagrid.eu,Media & Marketing,182,Commercial,United States,North America,13080000.00,2023-06-12
001A004593,Vexstack Systems plc,vexstack.com,Software & SaaS,35,Commercial,United Kingdom,EMEA - UK&I,6108000.00,2022-08-23
001A004594,Quarmark Group Ltd,quarmark.net,Manufacturing,607,Mid-Market,United Kingdom,EMEA - UK&I,100165000.00,2022-08-15
001A004595,Runegrid Pte Ltd,runegrid.com,Energy & Utilities,235,Commercial,Singapore,APAC,46574000.00,2021-08-07
001A004596,Deltalogic S.A.,deltalogic.io,Financial Services,41,Commercial,Spain,EMEA - South,5570000.00,2022-01-29
001A004597,Umbrawave AG,umbrawave.io,Public Sector,1023,Mid-Market,Switzerland,EMEA - DACH,68304000.00,2023-04-24
001A004598,Asterbridge SAS,asterbridge.com,Computer Software,429,Mid-Market,France,EMEA - South,54083000.00,2023-08-01
001A004599,Lyraware B.V.,lyraware.co,software,30,Commercial,Netherlands,EMEA - North,3439000.00,2023-11-23
001A004600,Solvwave LLC,solvwave.de,Healthcare & Life Sciences,81,Commercial,United States,North America,12443000.00,2022-09-18
001A004601,Junosys Systems Pvt Ltd,junosys.eu,Financial Services,224,Commercial,India,APAC,73857000.00,2023-08-19
001A004602,Kestfield Digital K.K.,kestfield.io,Education,59,Commercial,Japan,APAC,3869000.00,2022-09-09
001A004603,Opalfield LLC,opalfield.net,Consulting,61,Commercial,United States,North America,17369000.00,2022-06-13
001A004604,Yaragrid Corp.,yaragrid.co,Professional Services,107,Commercial,United States,North America,49460000.00,2022-02-10
001A004605,Stralogic SA,stralogic.com,Professional Services,21,Commercial,France,EMEA - South,9357000.00,2022-09-10
001A004606,Valilogic Digital Ltd,valilogic.io,Professional Services,5,Commercial,Canada,North America,2343000.00,2023-02-10
001A004607,Talanet plc,talanet.de,Media & Marketing,146,Commercial,United Kingdom,EMEA - UK&I,26222000.00,2021-11-27
001A004608,Evologic AG,evologic.co,Professional Services,7,Commercial,Germany,EMEA - DACH,1170000.00,2022-05-31
001A004609,Korafield Pte Ltd,korafield.eu,Logistics & Transport,23,Commercial,Singapore,APAC,1244000.00,2022-05-13
001A004610,Nexadata Solutions Inc.,nexadata.com,Healthcare & Life Sciences,8,Commercial,Canada,North America,1123000.00,2021-08-29
001A004611,Quarcore SA,quarcore.eu,E-commerce & Retail,10,Commercial,France,EMEA - South,3157000.00,2021-08-24
001A004612,Boreafield Corp.,boreafield.io,Manufacturing,195,Commercial,United States,North America,13300000.00,2022-04-03
001A004613,Cobalvik Partners S.r.l.,cobalvik.net,Manufacturing,72,Commercial,Italy,EMEA - South,6876000.00,2023-08-16
001A004614,Oriolabs Group SAS,oriolabs.de,Ecommerce,69,Commercial,France,EMEA - South,11790000.00,2023-12-16
001A004615,Ciraware plc,ciraware.net,E-commerce & Retail,15,Commercial,United Kingdom,EMEA - UK&I,890000.00,2022-07-28
001A004616,Deltanet GmbH,deltanet.com,E-Commerce,38,Commercial,Germany,EMEA - DACH,18157000.00,2023-08-19
001A004617,Quargrid Sp. z o.o.,quargrid.io,Software & SaaS,180,Commercial,Poland,EMEA - North,40878000.00,2021-10-01
001A004618,Miraline Holding S.p.A.,miraline.net,Logistics & Transport,94,Commercial,Italy,EMEA - South,18479000.00,2023-01-08
001A004619,Xenogrid ApS,xenogrid.io,Media & Marketing,358,Mid-Market,Denmark,EMEA - North,93078000.00,2023-05-17
001A004620,Fjelgrid Ltd,fjelgrid.io,E-commerce & Retail,446,Mid-Market,United Kingdom,EMEA - UK&I,58235000.00,2023-01-03
001A004621,Evoworks Partners Pvt Ltd,evoworks.co,Telecommunications,69,Commercial,India,APAC,13059000.00,2022-04-08
001A004622,Straflow Inc.,straflow.io,Telecommunications,8,Commercial,United States,North America,712000.00,2023-03-10
001A004623,Halodata Pvt Ltd,halodata.de,Logistics & Transport,33,Commercial,India,APAC,1315000.00,2023-09-04
001A004624,Umbrapath Partners AG,umbrapath.eu,Software,88,Commercial,Germany,EMEA - DACH,13808000.00,2022-11-29
001A004625,Opalsys Inc.,opalsys.de,E-commerce & Retail,32,Commercial,United States,North America,13229000.00,2022-11-02
001A004626,Wendworks Systems Inc.,wendworks.de,Manufacturing,21,Commercial,Canada,North America,9177000.00,2021-09-04
001A004627,Yaraware SAS,yaraware.eu,Media & Marketing,113,Commercial,France,EMEA - South,16144000.00,2023-11-01
001A004628,Haloline plc,haloline.net,Consulting,4305,Enterprise,United Kingdom,EMEA - UK&I,583483000.00,2022-01-07
001A004629,Veraline plc,veraline.net,Professional Services,49,Commercial,United Kingdom,EMEA - UK&I,3083000.00,2023-04-12
001A004630,Ivengrid plc,ivengrid.com,Media & Marketing,101,Commercial,United Kingdom,EMEA - UK&I,30566000.00,2023-08-30
001A004631,Talaworks S.p.A.,talaworks.co,Telecommunications,15,Commercial,Italy,EMEA - South,3094000.00,2023-09-07
001A004632,Deltasys Systems SAS,deltasys.de,Healthcare & Life Sciences,686,Mid-Market,France,EMEA - South,97987000.00,2022-11-28
001A004633,Granware plc,granware.de,Public Sector,388,Mid-Market,United Kingdom,EMEA - UK&I,19011000.00,2022-06-09
001A004634,Asterlogic Digital Inc.,asterlogic.io,Logistics & Transport,349,Mid-Market,United States,North America,18932000.00,2022-04-28
001A004635,Oriogrid GmbH,oriogrid.io,E-commerce & Retail,821,Mid-Market,Germany,EMEA - DACH,141970000.00,2022-02-16
001A004636,Runeworks SA,runeworks.eu,Logistics & Transport,53,Commercial,France,EMEA - South,3361000.00,2023-08-07
001A004637,Sellatech Corp.,sellatech.net,,64,Commercial,United States,North America,14143000.00,2022-07-03
001A004638,Oriocore AG,oriocore.co,Software & SaaS,1411,Mid-Market,Switzerland,EMEA - DACH,321058000.00,2023-11-17
001A004639,Orionet Partners Ltd,orionet.io,Energy & Utilities,267,Mid-Market,United Kingdom,EMEA - UK&I,19412000.00,2022-12-08
001A004640,Deltaflow Group plc,deltaflow.io,E-commerce & Retail,5,Commercial,United Kingdom,EMEA - UK&I,824000.00,2021-08-23
001A004641,Cobalcore Systems AG,cobalcore.io,Manufacturing,203,Commercial,Germany,EMEA - DACH,18491000.00,2022-07-01
001A004642,Stralabs Systems AB,stralabs.co,Telecommunications,42,Commercial,Sweden,EMEA - North,11821000.00,2022-01-25
001A004643,Strawave SE,strawave.eu,Retail,402,Mid-Market,Germany,EMEA - DACH,463281000.00,2023-11-14
001A004644,Grannet Ltd,grannet.eu,Financial Services,189,Commercial,United Kingdom,EMEA - UK&I,28157000.00,2021-10-27
001A004645,Wendwave K.K.,wendwave.co,Software & SaaS,9,Commercial,Japan,APAC,3495000.00,2023-01-27
001A004646,Ivenvik Digital Pvt Ltd,ivenvik.net,Healthcare & Life Sciences,153,Commercial,India,APAC,45357000.00,2022-01-28
001A004647,Keststack Ltd,keststack.net,Software & SaaS,140,Commercial,United Kingdom,EMEA - UK&I,21381000.00,2023-02-10
001A004648,Brammark SAS,brammark.io,Software & SaaS,177,Commercial,France,EMEA - South,38970000.00,2022-04-30
001A004649,Mosadata S.p.A.,mosadata.net,Logistics & Transport,245,Commercial,Italy,EMEA - South,18344000.00,2022-09-03
001A004650,Ciralogic Inc.,ciralogic.com,E-commerce & Retail,1013,Mid-Market,Canada,North America,176043000.00,2022-02-12
001A004651,Strapath Holding Inc.,strapath.eu,Healthcare & Life Sciences,191,Commercial,United States,North America,25526000.00,2021-09-11
001A004652,Nexalogic AG,nexalogic.co,software,105,Commercial,Germany,EMEA - DACH,37982000.00,2022-09-16
001A004653,Talalogic Digital SE,talalogic.com,Manufacturing,592,Mid-Market,Germany,EMEA - DACH,65041000.00,2023-12-04
001A004654,Ternpoint S.A.,ternpoint.io,Professional Services,3219,Enterprise,Spain,EMEA - South,273608000.00,2023-05-15
001A004655,Wendpoint Ltda,wendpoint.net,Manufacturing,413,Mid-Market,Brazil,LATAM,35925000.00,2023-03-04
